mean_silence_duration,variance_silence_duration,mean_activity_duration,variance_activity_duration,30_quartile_activity_duration,60_quartile_activity_duration,90_quartile_activity_duration,tcp_upload_bytes_std_dev,tcp_download_bytes_std_dev,udp_upload_bytes_std_dev,udp_download_bytes_std_dev,tcp_upload_bytes_mean,tcp_download_bytes_mean,udp_upload_bytes_mean,udp_download_bytes_mean,95_percentile_upload_bytes,98_percentile_upload_bytes,95_percentile_download_bytes,98_percentile_download_bytes,bytes_mean,bytes_std_dev,packets_mean,packets_std_dev
9.357,77.015,1.357,0.515,1.000,1.000,2.000,241.614,671.266,1860.302,11223.978,33.693,107.067,291.290,833.403,247.350,4649.920,706.600,1948.860,1265.453,12190.984,2.480,15.316
9.778,72.173,1.385,0.544,1.000,1.000,2.000,241.197,670.944,1846.876,11224.079,33.297,108.553,277.427,831.057,210.000,4649.920,702.800,1948.860,1250.333,12189.272,2.440,15.301
9.778,71.284,1.385,0.544,1.000,1.000,2.000,238.830,673.504,1835.545,11224.183,33.137,113.440,275.163,833.760,210.000,4651.560,761.000,2261.180,1255.500,12191.991,2.477,15.347
9.926,79.995,1.231,0.254,1.000,1.000,2.000,238.434,672.825,1774.697,1816.781,31.270,108.347,239.700,182.617,145.500,3982.240,627.750,1939.320,561.933,3912.443,1.570,7.321
9.571,77.388,1.185,0.225,1.000,1.000,2.000,238.375,671.043,1774.697,1816.781,31.403,105.797,239.700,182.617,134.500,3982.240,609.900,1939.320,559.517,3912.328,1.560,7.308
10.500,79.481,1.080,0.074,1.000,1.000,1.000,236.436,671.125,1743.939,1812.223,28.703,104.297,205.157,166.890,134.000,3055.640,361.200,1332.700,505.047,3891.561,1.423,7.242
10.960,84.758,1.083,0.076,1.000,1.000,1.000,236.410,671.020,1310.119,807.988,29.370,106.920,153.390,77.877,134.000,3055.640,358.000,1332.340,367.557,2725.189,1.183,4.723
9.679,58.575,1.074,0.069,1.000,1.000,1.000,236.410,671.044,1332.459,809.440,29.370,107.033,174.230,82.400,134.000,3464.300,365.500,1332.340,393.033,2739.466,1.230,4.742
9.310,50.835,1.071,0.066,1.000,1.000,1.000,236.405,671.186,1332.459,809.440,29.503,108.080,174.230,82.400,134.000,3464.300,392.100,1332.340,394.213,2739.390,1.243,4.745
10.920,52.634,1.080,0.074,1.000,1.000,1.000,62.362,113.170,745.777,267.432,15.487,45.260,110.003,38.090,134.000,2802.780,288.050,653.060,208.840,1093.629,0.903,2.917
10.960,58.438,1.083,0.076,1.000,1.000,1.000,61.085,112.602,745.777,267.432,14.740,45.030,110.003,38.090,82.000,2802.780,288.050,653.060,207.863,1093.524,0.890,2.903
10.960,63.638,1.083,0.076,1.000,1.000,1.000,61.856,110.058,745.777,267.432,14.737,42.183,110.003,38.090,120.700,2802.780,288.000,653.060,205.013,1093.710,0.870,2.902
10.840,65.094,1.208,0.665,1.000,1.000,1.000,53.643,86.835,658.212,251.050,14.190,37.270,116.690,38.610,134.000,3077.420,289.050,708.160,206.760,899.658,0.847,2.293
11.826,79.622,1.217,0.692,1.000,1.000,1.000,53.910,83.984,658.212,251.050,13.970,35.127,116.690,38.610,134.000,3077.420,289.050,708.160,204.397,899.730,0.823,2.289
13.048,85.950,1.238,0.753,1.000,1.000,1.000,53.117,77.345,658.212,251.050,13.123,32.680,116.690,38.610,134.000,3077.420,289.050,708.160,201.103,899.394,0.790,2.263
11.870,83.853,1.227,0.721,1.000,1.000,1.000,53.514,103.180,658.212,251.050,13.923,38.297,116.690,38.610,134.000,3077.420,291.700,865.580,207.520,901.398,0.833,2.289
11.870,85.418,1.227,0.721,1.000,1.000,1.000,53.567,109.359,610.022,278.363,13.523,38.163,109.413,41.383,134.000,3077.420,292.550,865.580,202.483,876.272,0.817,2.356
12.455,89.339,1.238,0.753,1.000,1.000,1.000,54.078,109.677,557.127,273.434,13.703,37.167,88.573,36.860,134.000,2961.340,288.100,865.580,176.303,824.981,0.770,2.319
11.826,88.405,1.273,0.744,1.000,1.000,1.900,76.907,114.436,835.834,352.291,16.483,37.867,151.210,60.733,134.000,3271.520,403.150,1530.320,266.293,1210.667,0.957,3.054
12.409,93.424,1.286,0.776,1.000,1.000,2.000,76.797,111.839,835.834,352.291,15.683,34.313,151.210,60.733,134.000,3271.520,403.150,1530.320,261.940,1211.101,0.913,3.045
12.273,95.926,1.364,0.777,1.000,1.000,2.000,77.080,112.820,876.042,364.701,15.863,33.783,167.387,68.183,134.000,3799.820,602.850,1595.040,285.217,1260.535,0.980,3.176
12.952,134.902,1.400,0.840,1.000,1.000,2.000,76.058,115.831,876.042,364.701,14.887,34.747,167.387,68.183,134.000,3799.820,602.850,1595.040,285.203,1260.667,0.960,3.167
13.650,115.628,1.421,0.875,1.000,1.000,2.000,61.308,123.061,775.597,328.249,13.153,40.087,107.933,49.140,82.000,206.340,433.050,1177.520,210.313,1133.931,0.870,2.964
13.650,126.028,1.421,0.875,1.000,1.000,2.000,61.338,129.569,775.597,328.249,13.420,43.683,107.933,49.140,82.000,206.340,438.300,1177.520,214.177,1134.197,0.883,2.965
12.952,116.617,1.400,0.840,1.000,1.000,2.000,61.987,131.019,775.597,328.249,13.600,43.943,107.933,49.140,120.700,235.740,438.300,1177.520,214.617,1134.419,0.883,2.978
15.222,113.617,1.444,0.914,1.000,1.000,2.000,61.261,118.600,775.597,328.249,12.487,40.590,107.933,49.140,80.000,235.740,434.200,743.380,210.150,1133.315,0.840,2.963
13.700,111.010,1.368,0.864,1.000,1.000,2.000,61.331,111.132,754.433,278.161,12.353,37.580,97.197,38.930,80.000,144.600,414.000,641.820,186.060,1070.319,0.763,2.720
12.905,117.324,1.450,0.948,1.000,1.000,2.100,79.084,115.004,909.232,361.036,15.023,39.160,149.387,62.460,134.000,4840.920,475.300,1600.060,266.030,1295.331,0.957,3.370
14.421,152.033,1.444,1.025,1.000,1.000,2.300,57.042,110.355,662.002,284.758,12.110,38.230,86.750,38.587,82.700,144.600,401.600,638.880,175.677,944.890,0.757,2.715
12.273,141.198,1.429,0.912,1.000,1.000,2.000,56.943,117.169,662.002,284.758,12.730,43.880,86.750,38.587,80.000,144.600,414.000,638.880,181.947,945.076,0.810,2.734
13.700,123.310,1.368,0.970,1.000,1.000,2.200,56.832,115.330,605.645,267.859,12.597,43.383,70.573,31.137,80.000,134.200,374.300,483.100,157.690,875.306,0.733,2.573
12.318,115.217,1.318,0.853,1.000,1.000,1.900,57.240,114.715,605.645,267.859,12.910,42.707,70.573,31.137,80.000,134.200,374.300,483.100,157.327,875.300,0.743,2.583
11.417,99.493,1.130,0.200,1.000,1.000,1.000,56.514,264.131,609.940,287.699,11.663,52.540,71.047,33.280,80.000,134.200,354.050,684.340,168.530,929.662,0.693,2.625
10.462,85.787,1.120,0.186,1.000,1.000,1.000,58.136,264.926,609.940,287.699,12.597,53.487,71.047,33.280,80.000,144.600,325.450,718.640,170.410,930.391,0.760,2.746
10.880,91.386,1.120,0.186,1.000,1.000,1.000,57.877,263.913,609.940,287.699,12.997,53.840,71.047,33.280,80.000,134.200,309.750,718.640,171.163,929.930,0.780,2.738
10.880,93.786,1.120,0.186,1.000,1.000,1.000,58.199,260.900,609.940,287.699,13.443,52.017,71.047,33.280,80.000,134.200,293.050,718.640,169.787,929.118,0.787,2.729
11.417,96.326,1.130,0.200,1.000,1.000,1.000,57.550,260.625,683.155,315.729,12.597,50.640,89.080,40.913,80.000,146.200,294.750,818.020,193.230,1025.524,0.820,2.929
11.870,64.461,1.227,0.721,1.000,1.000,1.000,60.781,263.481,666.982,294.132,13.937,53.770,85.150,36.027,80.000,290.900,294.750,718.640,188.883,975.102,0.850,3.029
10.840,57.174,1.208,0.665,1.000,1.000,1.000,61.031,265.902,729.396,319.207,13.803,53.140,102.510,43.320,120.000,965.320,312.550,823.520,212.773,1060.744,0.910,3.211
12.500,77.159,1.190,0.726,1.000,1.000,1.000,61.148,263.329,729.396,319.207,13.317,48.197,102.510,43.320,120.700,965.320,279.150,823.520,207.343,1060.698,0.863,3.197
11.913,64.601,1.182,0.694,1.000,1.000,1.000,60.784,263.887,741.708,348.564,13.137,49.363,110.643,51.563,120.700,2491.180,297.400,1980.240,224.707,1097.589,0.923,3.360
13.143,62.980,1.200,0.760,1.000,1.000,1.000,60.828,263.241,741.708,348.564,13.537,50.107,110.643,51.563,120.700,2491.180,297.000,1980.240,225.850,1097.268,0.940,3.358
15.444,57.136,1.222,0.840,1.000,1.000,1.000,61.076,103.247,739.086,347.307,13.450,33.180,110.290,51.410,134.000,2491.180,260.950,823.520,208.330,1067.978,0.907,3.308
17.562,84.621,1.267,0.996,1.000,1.000,1.000,59.100,89.977,739.086,347.307,11.803,27.373,110.290,51.410,120.700,2491.180,205.500,823.520,200.877,1067.101,0.813,3.206
15.444,101.914,1.294,0.913,1.000,1.000,1.400,76.589,93.694,884.444,405.005,14.257,27.303,160.090,72.807,134.000,5038.460,274.250,2188.840,274.457,1296.349,0.983,3.737
15.444,96.136,1.294,0.913,1.000,1.000,1.400,76.569,93.086,884.444,405.005,13.990,26.203,160.090,72.807,134.000,5038.460,274.250,2188.840,273.090,1296.533,0.970,3.737
13.700,113.910,1.300,0.810,1.000,1.000,2.000,76.964,100.904,925.981,406.283,14.703,29.687,173.853,74.967,134.000,5038.460,365.250,2188.840,293.210,1336.124,1.033,3.798
13.190,129.583,1.150,0.128,1.000,1.000,2.000,54.569,84.969,1761.214,187146.199,10.113,23.920,268.030,14116.943,134.000,5214.220,354.400,2237.000,14419.007,188639.665,14.317,179.193
12.273,121.471,1.364,0.777,1.000,1.000,2.000,54.543,99.933,9035.848,241391.183,10.513,27.237,1271.153,31681.903,4142.400,12819.000,2230.300,466348.080,32990.807,248140.226,32.587,239.171
10.720,106.922,1.333,0.722,1.000,1.000,2.000,74.425,406.073,9035.549,241390.854,14.007,53.280,1275.293,31684.443,4142.400,12819.000,2238.500,466348.080,33027.023,248136.046,32.700,239.160
10.192,109.617,1.400,0.800,1.000,1.000,2.000,74.831,405.735,9035.784,241391.587,14.720,53.533,1277.240,31678.553,4142.400,12819.000,2230.300,466348.080,33024.047,248136.333,32.700,239.158
9.778,94.691,1.385,0.775,1.000,1.000,2.000,75.302,405.580,9035.784,241391.587,14.403,51.560,1277.240,31678.553,4142.400,12819.000,2230.300,466348.080,33021.757,248136.638,32.673,239.162
9.704,83.764,1.462,0.864,1.000,1.000,2.500,75.312,405.728,9038.089,241390.777,14.537,52.417,1294.067,31684.897,4611.900,12819.000,2238.500,466348.080,33045.917,248133.739,32.747,239.154
8.533,74.582,1.467,0.849,1.000,1.000,3.000,88.701,406.587,9039.910,241389.386,18.373,56.880,1318.723,31695.817,4662.250,12819.000,2286.050,466348.080,33089.793,248128.322,32.900,239.137
9.286,79.990,1.481,0.916,1.000,1.000,3.000,73.936,405.860,9033.237,241392.099,15.207,55.720,1268.923,31674.420,3266.800,12819.000,2238.500,466348.080,33014.270,248137.219,32.703,239.155
8.600,67.440,1.448,0.868,1.000,1.000,3.000,74.328,405.873,9033.237,241392.099,15.443,55.387,1268.923,31674.420,3266.800,12819.000,2238.500,466348.080,33014.173,248137.232,32.710,239.155
8.828,72.143,1.571,1.316,1.000,1.000,3.000,74.553,404.231,9269.313,253558.128,15.883,53.250,1491.680,37249.617,4949.550,16690.820,2749.850,522875.040,38810.430,260314.806,38.400,249.985
8.129,63.725,1.600,1.440,1.000,1.000,3.100,74.953,405.941,9285.523,172970.098,16.863,57.817,1508.313,23510.020,5074.100,16438.200,3450.000,305061.840,25093.013,181307.663,25.577,176.220
10.038,87.037,1.500,1.173,1.000,1.000,3.000,74.489,400.614,2842.338,79910.229,16.017,52.990,487.830,5937.767,902.600,6343.900,1006.100,7600.620,6494.603,81182.690,7.230,75.526
10.077,81.302,1.520,1.210,1.000,1.000,3.000,54.795,75.020,2842.141,79910.405,12.790,27.760,483.690,5935.227,818.050,6343.900,623.050,3327.820,6459.467,81183.543,7.133,75.522
11.042,89.290,1.522,1.206,1.000,1.000,3.000,54.722,73.046,2838.723,79910.572,12.257,25.317,473.610,5932.873,452.200,6343.900,480.550,3327.820,6444.057,81184.563,7.077,75.526
11.000,122.250,1.565,1.202,1.000,1.000,3.000,72.076,76.522,2852.038,79909.893,14.973,26.793,498.577,5943.753,934.900,6343.900,1112.500,3327.820,6484.097,81182.745,7.197,75.526
10.600,105.440,1.458,1.082,1.000,1.000,2.700,71.752,77.374,2831.310,79910.687,14.527,26.870,475.853,5929.970,838.100,6343.900,663.900,3327.820,6447.220,81183.655,7.077,75.522
12.273,108.471,1.429,1.102,1.000,1.000,2.000,54.568,73.658,2818.125,79911.366,11.403,24.440,451.197,5919.050,165.100,6343.900,456.050,3327.820,6406.090,81185.602,6.950,75.523
12.227,136.994,1.409,1.060,1.000,1.000,2.000,55.020,73.013,2818.125,79911.366,11.850,24.717,451.197,5919.050,165.100,6343.900,456.050,3327.820,6406.813,81185.545,6.963,75.522
11.609,131.282,1.500,1.159,1.000,1.000,2.900,54.016,72.877,2863.510,80045.759,11.167,24.680,519.290,6234.070,2775.900,7087.720,1409.600,8050.000,6789.207,81338.624,7.560,75.821
12.364,132.868,1.333,0.603,1.000,1.000,2.000,53.495,72.160,1822.917,6316.790,10.327,23.320,276.757,651.420,148.950,3798.540,456.050,2231.100,961.823,7270.678,1.770,9.957
13.850,130.327,1.211,0.271,1.000,1.000,2.000,53.321,59.841,707.931,5023.937,9.927,19.563,117.687,330.397,134.000,2899.660,217.050,712.840,477.573,5482.077,1.090,7.475
12.500,126.614,1.190,0.249,1.000,1.000,2.000,54.009,84.688,766.902,5025.037,11.040,26.163,135.140,337.680,134.000,3473.700,307.000,1106.980,510.023,5496.305,1.197,7.541
13.143,137.456,1.200,0.260,1.000,1.000,2.000,53.588,87.138,766.902,5025.037,10.860,27.660,135.140,337.680,134.000,3473.700,307.850,1106.980,511.340,5496.228,1.197,7.539
12.455,122.339,1.238,0.372,1.000,1.000,2.000,69.566,88.669,823.870,5027.798,13.337,28.653,160.240,353.613,141.200,3609.520,350.700,1881.200,555.843,5513.673,1.300,7.634
13.143,146.313,1.200,0.360,1.000,1.000,1.200,50.540,85.330,765.566,5026.503,10.537,27.163,135.273,342.733,134.000,3473.700,307.850,1601.580,515.707,5497.354,1.187,7.532
13.143,151.170,1.200,0.360,1.000,1.000,1.200,51.010,83.678,801.929,5028.780,10.850,26.333,149.540,352.720,134.000,3609.520,324.600,1881.200,539.443,5511.077,1.267,7.646
13.143,116.503,1.200,0.360,1.000,1.000,1.200,50.540,84.001,801.929,5028.780,10.537,26.630,149.540,352.720,134.000,3609.520,307.850,1881.200,539.427,5511.075,1.263,7.646
13.143,121.170,1.200,0.360,1.000,1.000,1.200,50.564,88.737,801.929,5028.780,10.670,28.707,149.540,352.720,134.000,3609.520,350.700,1881.200,541.637,5510.955,1.270,7.645
13.850,117.027,1.150,0.227,1.000,1.000,1.100,68.685,92.001,656.380,323.561,13.943,30.863,106.490,48.223,134.000,2778.880,307.850,926.040,199.520,955.079,0.773,2.631
14.684,164.532,1.167,0.250,1.000,1.000,1.300,68.350,93.115,624.424,321.355,13.630,31.350,94.470,45.883,134.000,2666.940,307.500,926.040,185.333,925.159,0.743,2.601
15.556,162.247,1.176,0.263,1.000,1.000,1.400,68.311,92.381,624.424,321.355,13.230,29.940,94.470,45.883,134.000,2666.940,307.500,926.040,183.523,925.345,0.720,2.598
17.625,180.484,1.200,0.293,1.000,1.000,1.600,68.178,71.395,549.102,296.598,12.697,24.307,77.017,38.600,44.700,845.140,263.150,445.220,152.620,823.875,0.630,2.383
16.471,200.955,1.176,0.263,1.000,1.000,1.400,68.751,84.840,549.102,296.598,13.010,25.730,77.017,38.600,134.000,845.140,266.100,656.380,154.357,825.268,0.647,2.424
15.667,153.000,1.059,0.055,1.000,1.000,1.000,52.001,84.081,549.664,245.238,9.953,24.503,70.197,30.267,72.400,147.480,263.150,634.360,134.920,784.094,0.587,2.291
15.667,168.778,1.059,0.055,1.000,1.000,1.000,52.318,83.577,549.664,245.238,9.820,23.970,70.197,30.267,72.400,186.680,255.550,634.360,134.253,784.139,0.580,2.296
15.667,172.556,1.059,0.055,1.000,1.000,1.000,52.318,83.934,545.907,215.643,9.820,24.197,61.900,25.727,41.600,134.800,248.350,444.860,121.643,762.921,0.550,2.148
15.667,187.444,1.059,0.055,1.000,1.000,1.000,52.802,82.071,545.907,215.643,10.267,23.593,61.900,25.727,72.400,134.800,208.800,444.860,121.487,762.781,0.560,2.154
15.611,193.015,1.118,0.104,1.000,1.000,1.400,72.739,81.951,633.429,279.847,12.643,23.047,87.963,38.770,120.700,924.500,255.550,872.020,162.423,911.042,0.650,2.529
16.647,167.405,1.062,0.059,1.000,1.000,1.000,56.445,86.816,551.672,244.070,10.483,25.870,62.920,28.247,72.000,134.800,224.350,572.260,127.520,793.131,0.580,2.268
14.737,153.036,1.053,0.050,1.000,1.000,1.000,57.897,100.946,551.672,244.070,11.863,30.660,62.920,28.247,82.000,174.000,255.550,638.660,133.690,794.931,0.660,2.394
12.500,107.432,1.190,0.440,1.000,1.000,1.000,83.100,109.884,661.153,275.850,15.590,35.727,93.587,41.117,134.000,1087.820,305.450,922.180,186.020,928.307,0.813,2.668
11.375,87.984,1.174,0.405,1.000,1.000,1.000,83.760,119.166,661.153,275.850,15.990,37.973,93.587,41.117,134.000,1087.820,336.750,922.180,188.667,929.645,0.850,2.775
13.095,97.420,1.190,0.440,1.000,1.000,1.000,83.418,110.473,661.153,275.850,15.990,35.890,93.587,41.117,134.000,1087.820,336.750,922.180,186.583,928.550,0.840,2.744
12.500,109.886,1.190,0.440,1.000,1.000,1.000,83.626,109.717,585.287,257.467,16.437,36.320,75.307,33.517,134.000,890.300,294.250,868.100,161.580,838.542,0.790,2.561
11.913,88.862,1.182,0.421,1.000,1.000,1.000,83.228,113.244,585.287,257.467,16.523,39.033,75.307,33.517,134.000,890.300,299.250,868.100,164.380,838.611,0.807,2.555
11.913,76.427,1.182,0.421,1.000,1.000,1.000,83.649,125.553,587.425,256.254,17.590,44.433,75.533,33.377,134.000,890.300,309.200,922.180,170.933,840.905,0.867,2.621
11.375,67.484,1.174,0.405,1.000,1.000,1.000,83.645,125.717,587.425,256.254,17.457,44.263,75.533,33.377,134.000,890.300,309.200,922.180,170.630,840.971,0.863,2.623
11.417,72.410,1.130,0.374,1.000,1.000,1.000,67.293,124.425,491.124,183.610,15.213,44.183,49.470,20.333,96.000,160.280,289.250,825.840,129.200,677.928,0.780,2.277
13.095,86.372,1.136,0.390,1.000,1.000,1.000,66.903,122.864,491.124,183.610,14.233,41.187,49.470,20.333,80.700,160.280,289.250,825.840,125.223,677.878,0.740,2.265
10.840,88.694,1.160,0.374,1.000,1.000,1.000,67.325,125.055,607.958,301.832,14.630,43.770,78.083,40.087,134.000,217.040,363.600,931.220,176.570,904.327,0.863,2.719
11.458,90.832,1.042,0.040,1.000,1.000,1.000,31.962,119.154,485.676,273.044,11.703,41.623,47.417,27.217,80.000,174.000,278.950,595.740,127.960,766.245,0.757,2.479
8.967,90.499,1.069,0.064,1.000,1.000,1.000,190.393,682.959,977.762,737.424,25.053,93.713,141.107,81.330,134.000,3158.420,506.050,967.880,341.203,2347.486,1.097,3.893
8.344,57.351,1.065,0.060,1.000,1.000,1.000,191.049,683.083,977.762,737.424,26.187,95.173,141.107,81.330,134.000,3158.420,506.050,967.880,343.797,2347.463,1.120,3.913
8.645,62.164,1.067,0.062,1.000,1.000,1.000,191.058,683.042,977.762,737.424,25.920,93.577,141.107,81.330,134.000,3158.420,506.050,967.880,341.933,2347.630,1.103,3.912
8.645,83.068,1.067,0.062,1.000,1.000,1.000,191.144,684.042,977.762,737.424,26.633,96.317,141.107,81.330,134.000,3158.420,546.900,967.880,345.387,2347.639,1.133,3.920
8.967,80.232,1.069,0.064,1.000,1.000,1.000,190.913,682.344,976.698,744.705,25.120,90.677,140.917,83.503,134.000,3158.420,506.050,902.220,340.217,2354.267,1.060,3.878
8.967,85.099,1.069,0.064,1.000,1.000,1.000,190.917,682.397,976.698,744.705,24.987,90.403,140.917,83.503,134.000,3158.420,506.050,902.220,339.810,2354.324,1.053,3.878
8.967,93.432,1.069,0.064,1.000,1.000,1.000,190.896,682.237,976.698,744.705,24.720,89.217,140.917,83.503,134.000,3158.420,506.050,902.220,338.357,2354.399,1.040,3.876
8.967,90.099,1.033,0.032,1.000,1.000,1.000,190.892,682.826,976.698,744.705,24.853,90.730,140.917,83.503,134.000,3158.420,507.950,902.220,340.003,2354.426,1.047,3.877
10.500,103.558,1.080,0.074,1.000,1.000,1.000,190.546,681.236,910.563,706.336,23.790,85.193,112.303,63.750,82.700,262.820,299.200,745.300,285.037,2280.426,0.873,3.513
10.385,120.083,1.200,0.400,1.000,1.000,1.600,196.180,681.479,962.789,718.977,26.323,86.020,138.310,74.280,134.000,3028.080,416.650,876.040,324.933,2322.418,0.960,3.661
13.143,129.741,1.200,0.460,1.000,1.000,1.100,56.374,95.868,454.203,216.618,12.440,31.260,44.620,20.167,81.600,135.520,235.950,416.260,108.487,678.419,0.583,1.930
13.143,125.170,1.200,0.460,1.000,1.000,1.100,53.542,93.202,454.203,216.618,10.593,29.120,44.620,20.167,40.000,134.000,232.150,378.040,104.500,677.590,0.543,1.884
13.048,110.902,1.300,0.610,1.000,1.000,2.100,54.393,94.703,529.851,238.626,11.127,30.927,60.790,27.777,72.400,135.600,261.150,743.920,130.620,770.590,0.640,2.173
13.750,138.988,1.316,0.637,1.000,1.000,2.200,54.158,79.663,529.851,238.626,10.327,25.667,60.790,27.777,41.600,135.600,235.950,435.280,124.560,769.248,0.593,2.147
13.750,133.287,1.316,0.637,1.000,1.000,2.200,54.644,79.970,529.608,213.954,10.907,26.413,60.767,25.573,72.400,135.600,237.850,435.280,123.660,745.651,0.607,2.124
13.700,122.910,1.368,0.654,1.000,1.000,2.200,77.349,85.794,635.128,252.097,13.820,28.950,89.883,35.933,113.100,1009.060,282.050,790.760,168.587,876.659,0.693,2.361
14.474,137.618,1.389,0.682,1.000,1.000,2.300,77.327,83.970,635.128,252.097,13.553,27.273,89.883,35.933,113.100,1009.060,271.550,790.760,166.643,876.715,0.677,2.356
12.952,122.045,1.400,0.640,1.000,1.000,2.100,78.419,76.094,690.328,269.852,14.300,25.423,106.073,43.383,134.000,3035.740,293.550,878.000,189.180,947.281,0.753,2.560
13.000,118.952,1.350,0.628,1.000,1.000,2.100,78.059,88.026,767.369,387.578,13.987,26.993,134.310,65.340,134.000,3783.180,370.100,1597.980,240.630,1126.194,0.870,2.974
12.500,111.886,1.190,0.249,1.000,1.000,2.000,61.806,85.201,700.579,363.334,11.053,25.333,108.303,54.810,134.000,3758.140,282.400,908.060,199.500,1033.611,0.760,2.771
13.800,114.960,1.263,0.299,1.000,1.000,2.000,61.806,88.660,700.579,363.334,11.053,26.727,108.303,54.810,134.000,3758.140,300.200,908.060,200.893,1033.721,0.757,2.768
14.579,149.296,1.278,0.312,1.000,1.000,2.000,62.261,88.544,700.579,363.334,11.900,28.130,108.303,54.810,134.000,3758.140,297.300,908.060,203.143,1033.434,0.780,2.769
13.143,110.218,1.200,0.160,1.000,1.000,2.000,61.119,86.629,849.742,1981.621,10.920,25.817,152.627,166.810,134.000,3783.180,362.650,908.060,356.173,2590.381,0.947,4.440
11.870,110.374,1.227,0.176,1.000,1.000,2.000,61.138,86.945,992.954,2828.106,11.053,26.337,203.783,318.443,137.800,4676.180,471.650,2208.440,559.617,3584.675,1.300,5.917
11.043,109.694,2.000,10.522,1.000,1.000,2.000,1545.775,274.359,1399.521,2830.132,331.140,76.180,318.837,336.973,5582.300,8858.780,912.800,2293.260,1063.130,4179.603,3.017,9.295
11.087,104.079,2.045,11.134,1.000,1.000,2.000,1545.354,273.042,1359.812,2828.093,328.493,74.280,289.720,326.613,5582.300,8858.780,855.050,2293.260,1019.107,4163.570,2.940,9.258
9.920,105.114,2.167,10.222,1.000,1.000,3.000,1545.217,273.091,2048.679,2835.364,329.600,74.990,458.787,355.217,7392.000,9746.140,1271.800,2815.200,1218.593,4460.743,3.263,9.549
10.826,107.013,2.217,10.605,1.000,1.200,3.000,1545.188,274.726,2086.430,2838.413,329.567,77.950,471.110,357.570,7394.950,9746.140,1271.800,3419.860,1236.197,4494.597,3.300,9.638
10.870,102.287,2.273,11.017,1.000,1.600,3.000,1545.139,270.584,2063.955,2827.017,329.880,75.243,442.873,335.613,7394.950,9746.140,1014.700,2808.340,1183.610,4464.836,3.180,9.547
12.000,102.381,2.400,11.940,1.000,2.000,3.100,1545.238,270.300,2063.955,2827.017,329.300,73.830,442.873,335.613,7394.950,9746.140,1014.700,2808.340,1181.617,4465.298,3.160,9.550
