mean_silence_duration,variance_silence_duration,mean_activity_duration,variance_activity_duration,30_quartile_activity_duration,60_quartile_activity_duration,90_quartile_activity_duration,tcp_upload_bytes_std_dev,tcp_download_bytes_std_dev,udp_upload_bytes_std_dev,udp_download_bytes_std_dev,tcp_upload_bytes_mean,tcp_download_bytes_mean,udp_upload_bytes_mean,udp_download_bytes_mean,95_percentile_upload_bytes,98_percentile_upload_bytes,95_percentile_download_bytes,98_percentile_download_bytes,bytes_mean,bytes_std_dev,packets_mean,packets_std_dev
20.429,507.102,1.077,0.071,1.000,1.000,1.000,24.767,57.866,517.665,4186.278,6.097,13.227,62.140,268.407,42.000,135.540,114.000,449.460,349.870,4374.075,0.767,5.984
20.429,477.673,1.077,0.071,1.000,1.000,1.000,25.838,58.152,494.472,4186.134,6.543,13.607,53.100,265.323,42.000,134.000,114.000,386.260,338.573,4369.945,0.760,5.980
22.077,498.840,1.083,0.076,1.000,1.000,1.000,24.551,50.217,494.472,4186.134,5.963,11.853,53.100,265.323,40.000,134.000,114.000,257.600,336.240,4369.960,0.733,5.965
26.182,477.967,1.200,0.360,1.000,1.000,1.200,22.493,65.350,303.914,140.377,5.793,13.677,24.120,10.713,40.000,134.000,114.000,246.180,54.303,449.553,0.313,1.386
23.917,499.076,1.182,0.331,1.000,1.000,1.000,22.408,61.751,434.966,223.889,5.660,12.400,48.890,23.567,42.000,134.000,114.000,250.000,90.517,670.061,0.400,1.975
22.000,459.846,1.167,0.306,1.000,1.000,1.000,23.516,64.520,434.966,223.889,5.973,13.303,48.890,23.567,80.000,134.000,114.000,342.120,91.733,670.254,0.407,1.982
22.000,254.615,1.167,0.306,1.000,1.000,1.000,22.493,70.158,434.966,223.889,5.793,15.293,48.890,23.567,42.000,134.000,114.000,406.800,93.543,670.641,0.410,1.979
20.286,131.490,1.231,0.331,1.000,1.000,1.800,22.961,69.645,636.739,3629.871,5.660,14.670,75.947,233.167,80.000,134.000,114.000,452.980,329.443,4148.385,0.767,6.676
20.214,132.740,1.214,0.311,1.000,1.000,1.700,23.901,72.823,636.739,3629.871,6.640,17.520,75.947,233.167,80.000,134.000,155.200,452.980,333.273,4148.181,0.810,6.678
23.833,161.639,1.273,0.380,1.000,1.000,2.000,22.821,74.312,561.759,3627.813,6.327,18.137,51.827,222.453,40.000,134.000,116.050,341.320,298.743,4126.913,0.720,6.592
17.625,179.109,1.200,0.293,1.000,1.000,1.600,24.955,96.467,561.759,3627.813,7.793,25.287,51.827,222.453,80.000,134.000,186.450,448.360,307.360,4126.931,0.803,6.613
17.625,157.484,1.200,0.293,1.000,1.000,1.600,24.955,96.486,561.759,3627.813,7.793,25.307,51.827,222.453,80.000,134.000,186.450,448.360,307.380,4126.931,0.803,6.613
16.529,149.661,1.188,0.277,1.000,1.000,1.500,26.347,96.636,561.759,3627.813,7.973,25.097,51.827,222.453,80.000,134.000,195.750,448.360,307.350,4126.963,0.807,6.618
17.750,173.688,1.067,0.062,1.000,1.000,1.000,24.266,82.037,561.759,3627.813,6.593,20.237,51.827,222.453,40.000,134.000,156.550,341.320,301.110,4126.947,0.747,6.605
15.167,188.250,1.588,3.536,1.000,1.000,2.000,115.367,562.742,2143.771,18015.750,18.877,60.353,382.267,1628.717,134.000,10306.360,413.900,3259.460,2090.213,19778.686,3.023,21.727
12.571,171.769,1.714,3.156,1.000,1.000,2.000,116.654,563.322,2228.894,18016.046,21.203,65.153,457.240,1667.750,2773.750,10306.360,893.550,3923.540,2211.347,19792.583,3.360,21.825
9.481,147.213,1.692,2.905,1.000,1.000,2.500,129.285,563.718,2257.475,18015.495,26.350,69.757,497.550,1675.537,4143.250,10306.360,1133.200,3923.540,2269.193,19793.122,3.533,21.825
9.519,138.620,1.654,2.919,1.000,1.000,2.500,129.685,563.826,2214.219,17664.565,27.620,72.793,470.493,1465.937,3226.150,10306.360,942.000,3342.700,2036.843,19388.399,3.213,20.918
7.935,88.770,1.800,3.493,1.000,1.000,3.200,129.944,563.991,2431.396,17662.860,27.887,73.553,626.230,1525.333,4629.700,11112.820,1665.100,3342.700,2253.003,19414.253,3.637,21.006
7.594,79.179,1.781,3.296,1.000,1.000,2.900,130.329,563.832,2442.197,17662.704,29.127,74.343,642.033,1527.687,4672.450,11112.820,1665.100,3342.700,2273.190,19414.391,3.697,21.002
8.857,100.122,1.926,3.772,1.000,1.000,3.800,130.035,561.188,2442.197,17662.704,27.347,67.660,642.033,1527.687,4672.450,11112.820,1665.100,3342.700,2264.727,19415.244,3.607,21.007
8.517,103.698,1.893,3.667,1.000,1.000,3.600,130.052,561.849,2442.197,17662.704,27.747,70.097,642.033,1527.687,4672.450,11112.820,1665.100,3342.700,2267.563,19414.952,3.637,21.006
7.839,98.071,1.900,3.423,1.000,1.000,3.200,130.257,563.553,2483.424,18058.995,28.813,74.783,676.697,1767.457,4742.950,11112.820,1974.800,4299.680,2547.750,19798.150,4.103,21.605
7.531,87.124,1.844,3.257,1.000,1.000,2.900,130.338,563.517,2483.424,18058.995,29.927,77.483,676.697,1767.457,4742.950,11112.820,1974.800,4299.680,2551.563,19797.678,4.153,21.599
8.621,95.063,1.724,1.924,1.000,1.000,3.200,67.052,94.511,1712.077,3891.178,17.463,37.620,402.870,377.137,4143.250,5556.400,1404.800,2909.340,835.090,4528.944,2.023,6.825
10.400,124.880,1.600,1.760,1.000,1.000,2.600,64.477,89.142,1597.136,3876.837,15.403,33.523,327.897,338.103,2194.200,4740.220,1162.100,2511.160,714.927,4430.198,1.700,6.432
11.478,171.554,1.636,1.868,1.000,1.000,2.000,57.447,88.920,1604.135,3877.717,13.917,31.530,321.397,343.167,2001.100,4862.900,1394.300,2511.160,710.010,4436.626,1.667,6.478
11.478,176.076,1.636,1.868,1.000,1.000,2.000,56.246,87.227,1604.135,3877.717,12.780,29.103,321.397,343.167,2001.100,4862.900,1394.300,2511.160,706.447,4437.098,1.630,6.480
12.905,167.515,1.381,0.522,1.000,1.000,2.000,56.263,96.584,1304.479,3870.588,13.133,31.803,194.337,295.923,134.000,3221.320,526.350,1655.440,535.197,4297.430,1.357,6.341
10.760,153.782,1.292,0.457,1.000,1.000,2.000,56.286,109.746,1627.861,3872.644,13.673,36.797,249.810,304.667,134.000,3929.540,609.150,2511.160,604.947,4424.399,1.553,6.704
9.556,134.765,1.500,1.179,1.000,1.000,2.000,105.391,484.091,2910.031,5842.737,24.703,82.773,612.597,720.357,3242.800,10845.080,1611.400,6630.920,1440.430,7287.131,3.067,11.376
8.690,102.904,1.714,1.633,1.000,1.000,3.300,105.169,483.673,3025.845,8906.269,25.190,84.887,730.183,1170.640,5377.100,10956.700,2578.750,7348.740,2010.900,10018.454,3.837,13.600
9.071,100.709,1.704,1.690,1.000,1.000,3.400,104.895,484.010,3001.965,8054.595,24.923,86.387,711.657,933.230,4865.050,10956.700,2057.800,6891.600,1756.197,9222.807,3.437,12.612
9.036,99.820,1.741,1.674,1.000,1.000,3.400,105.180,485.030,3001.965,8054.595,25.323,87.940,711.657,933.230,4865.050,10956.700,2057.800,6891.600,1758.150,9222.541,3.467,12.619
8.793,94.716,1.607,1.453,1.000,1.000,2.300,105.368,485.528,2851.410,8053.372,26.437,92.253,630.273,904.433,4314.700,10845.080,1611.400,6891.600,1653.397,9163.430,3.280,12.437
8.467,55.049,1.586,1.415,1.000,1.000,2.200,105.341,485.718,2851.410,8053.372,26.390,93.813,630.273,904.433,4314.700,10845.080,1611.400,6891.600,1654.910,9163.191,3.290,12.436
8.433,51.312,1.621,1.408,1.000,1.000,2.200,105.398,485.078,2839.431,8054.267,27.680,95.307,622.523,904.293,4314.700,10845.080,1629.400,6891.600,1649.803,9163.179,3.347,12.457
8.433,54.112,1.621,1.408,1.000,1.000,2.200,105.496,485.029,2839.431,8054.267,28.613,98.583,622.523,904.293,4314.700,10845.080,1629.400,6891.600,1654.013,9162.480,3.393,12.450
8.433,60.112,1.621,1.408,1.000,1.000,2.200,105.489,483.766,2802.613,8053.635,28.660,96.810,593.847,892.140,4251.850,10845.080,1500.750,6891.600,1611.457,9142.937,3.280,12.329
9.846,63.899,1.760,1.542,1.000,2.000,2.600,105.001,481.936,2624.619,8053.439,27.813,95.147,522.570,881.043,3154.000,7886.340,1296.450,6891.600,1526.573,9087.203,3.077,12.159
11.565,74.681,1.545,0.884,1.000,1.000,2.000,56.585,105.151,1002.475,6771.356,17.763,50.897,159.783,465.353,134.000,3362.860,351.600,1300.240,693.797,7013.623,1.603,7.962
11.652,76.922,1.391,0.499,1.000,1.000,2.000,78.848,106.116,552.963,225.322,21.037,51.190,71.157,25.597,94.000,189.880,320.400,633.760,168.980,794.198,0.950,2.312
12.318,76.490,1.381,0.522,1.000,1.000,2.000,78.361,97.041,479.256,221.843,20.057,46.830,55.020,23.237,80.000,160.280,307.450,414.520,145.143,729.586,0.880,2.252
10.680,78.458,1.375,0.568,1.000,1.000,2.000,78.087,106.930,479.256,221.843,20.457,53.300,55.020,23.237,80.000,151.460,344.050,433.140,152.013,730.200,0.900,2.198
10.640,71.590,1.417,0.576,1.000,1.000,2.000,78.088,104.494,652.900,258.346,20.057,50.300,88.520,32.860,80.700,1004.600,375.550,652.120,191.737,926.365,0.957,2.461
9.286,67.633,1.481,0.768,1.000,1.000,2.400,81.743,107.992,735.944,290.266,22.250,52.410,115.673,42.633,134.000,2834.980,402.600,702.580,232.967,1036.700,1.100,2.723
10.600,53.840,1.458,0.832,1.000,1.000,2.700,65.926,113.329,663.283,233.585,17.433,49.817,89.613,29.923,80.700,1004.600,395.350,658.820,186.787,884.472,0.910,2.288
9.321,56.432,1.444,0.765,1.000,1.000,2.400,65.641,116.091,663.283,233.585,17.833,52.453,89.613,29.923,80.700,1004.600,395.350,658.820,189.823,884.372,0.940,2.290
10.154,58.976,1.440,0.806,1.000,1.000,2.600,65.371,113.606,663.283,233.585,17.167,49.873,89.613,29.923,80.700,1004.600,395.350,658.820,186.577,884.307,0.900,2.261
9.741,76.192,1.423,0.783,1.000,1.000,2.500,66.137,114.218,663.283,233.585,17.480,49.270,89.613,29.923,94.000,1004.600,386.450,658.820,186.287,884.713,0.907,2.297
9.286,69.990,1.429,0.745,1.000,1.000,2.300,81.207,119.699,737.534,290.744,19.837,51.510,115.923,42.800,134.000,2835.800,418.150,788.820,230.070,1015.136,1.000,2.634
9.429,72.531,1.333,0.519,1.000,1.000,2.000,60.091,118.355,651.259,257.260,16.210,49.130,86.963,32.273,80.700,880.140,386.450,658.820,184.577,908.723,0.883,2.438
9.034,67.688,1.310,0.490,1.000,1.000,2.000,60.285,116.567,651.259,257.260,17.190,50.620,86.963,32.273,94.000,880.140,375.500,658.820,187.047,908.155,0.933,2.449
9.889,88.914,1.269,0.428,1.000,1.000,2.000,59.865,105.621,651.259,257.260,15.943,43.317,86.963,32.273,80.700,880.140,342.000,652.940,178.497,907.689,0.867,2.432
10.800,101.520,1.250,0.438,1.000,1.000,2.000,59.784,105.817,476.908,220.553,16.077,44.173,53.463,22.650,80.000,178.600,321.100,461.340,136.363,705.431,0.787,2.145
10.920,125.114,1.125,0.109,1.000,1.000,1.700,54.879,101.428,429.379,216.856,14.463,42.237,42.303,20.300,80.000,134.000,292.250,377.160,119.303,657.609,0.727,2.056
10.037,117.147,1.115,0.102,1.000,1.000,1.500,55.507,92.409,429.379,216.856,15.043,40.333,42.303,20.300,80.000,134.000,287.250,363.280,117.980,656.502,0.747,2.081
10.500,118.481,1.080,0.074,1.000,1.000,1.000,55.050,90.296,429.379,216.856,13.930,37.567,42.303,20.300,80.000,134.000,285.100,352.220,114.100,656.406,0.697,2.060
10.500,103.404,1.080,0.074,1.000,1.000,1.000,55.156,96.686,429.379,216.856,14.330,39.790,42.303,20.300,80.000,134.000,287.500,363.280,116.723,657.357,0.727,2.102
10.538,99.095,1.040,0.038,1.000,1.000,1.000,54.914,96.063,429.379,216.856,14.197,38.700,42.303,20.300,80.000,134.000,283.100,379.400,115.500,657.248,0.720,2.103
11.000,125.760,1.042,0.040,1.000,1.000,1.000,55.303,90.306,432.962,214.935,14.250,36.163,43.100,20.083,80.000,134.000,279.200,363.280,113.597,637.102,0.700,1.996
11.500,131.333,1.043,0.042,1.000,1.000,1.000,54.806,89.651,432.962,214.935,14.070,36.757,43.100,20.083,80.000,134.000,276.150,347.600,114.010,636.848,0.700,1.979
11.000,110.880,1.042,0.040,1.000,1.000,1.000,55.314,93.511,432.962,214.935,13.670,36.607,43.100,20.083,80.000,134.000,279.200,379.400,113.460,637.733,0.683,2.004
12.545,129.975,1.043,0.042,1.000,1.000,1.000,55.447,96.264,432.962,214.935,14.383,38.700,43.100,20.083,80.000,134.000,273.000,497.300,116.267,637.912,0.713,2.008
11.500,100.083,1.043,0.042,1.000,1.000,1.000,55.131,103.810,432.962,214.935,14.070,41.280,43.100,20.083,80.000,134.000,279.200,513.200,118.533,638.966,0.710,2.008
12.636,103.413,1.048,0.045,1.000,1.000,1.000,55.366,113.256,334.430,172.940,14.470,45.133,27.107,12.660,80.000,134.000,279.300,513.200,99.370,501.010,0.663,1.750
10.538,103.095,1.040,0.038,1.000,1.000,1.000,56.056,127.093,334.430,172.940,15.803,53.603,27.107,12.660,80.700,134.000,347.000,572.620,109.173,504.508,0.747,1.845
10.111,99.284,1.038,0.037,1.000,1.000,1.000,56.948,128.053,334.430,172.940,16.517,53.863,27.107,12.660,95.300,134.000,361.050,572.620,110.147,505.147,0.773,1.896
9.607,88.167,1.148,0.200,1.000,1.000,1.400,72.988,130.289,457.468,223.126,19.323,57.610,52.040,23.363,120.000,186.840,407.800,604.020,152.337,676.852,0.890,2.184
10.423,96.013,1.160,0.214,1.000,1.000,1.600,72.591,127.712,457.468,223.126,18.923,55.967,52.040,23.363,95.300,186.840,394.600,604.020,150.293,676.288,0.863,2.140
10.462,125.941,1.120,0.186,1.000,1.000,1.000,54.764,126.710,314.302,141.943,16.113,55.130,24.933,10.703,80.000,134.000,363.550,530.840,106.880,478.350,0.773,1.824
9.643,123.087,1.111,0.173,1.000,1.000,1.000,55.392,127.006,314.302,141.943,16.960,56.233,24.933,10.703,80.700,134.000,363.550,530.840,108.830,478.532,0.807,1.854
10.423,140.398,1.160,0.214,1.000,1.000,1.600,54.660,124.181,314.302,141.943,16.513,54.873,24.933,10.703,80.000,134.000,361.050,530.840,107.023,477.541,0.793,1.830
9.241,115.356,1.143,0.194,1.000,1.000,1.300,55.861,124.679,1232.987,1050.889,17.180,55.863,93.967,70.957,95.300,134.000,372.100,530.840,237.967,2280.005,1.083,4.732
8.867,102.316,1.133,0.182,1.000,1.000,1.100,56.027,118.082,1243.216,1051.519,17.493,52.560,103.490,73.313,120.000,135.600,361.500,532.480,246.857,2287.833,1.110,4.742
8.581,96.824,1.133,0.182,1.000,1.000,1.100,72.011,110.383,1263.190,1053.162,18.703,47.493,122.517,78.563,120.000,854.840,372.100,655.060,267.277,2311.046,1.097,4.768
10.423,109.629,1.160,0.214,1.000,1.000,1.600,71.464,94.733,1263.190,1053.162,17.637,40.833,122.517,78.563,94.000,854.840,336.300,531.580,259.550,2310.818,1.023,4.733
11.375,114.318,1.174,0.231,1.000,1.000,1.800,71.155,92.930,1263.190,1053.162,17.370,40.697,122.517,78.563,80.700,854.840,282.400,531.580,259.147,2310.710,1.007,4.719
10.920,94.874,1.125,0.109,1.000,1.000,1.700,54.587,92.580,1225.451,1044.249,15.363,41.237,97.583,67.860,80.000,134.000,276.050,373.280,222.043,2268.105,0.927,4.584
10.037,44.850,1.115,0.102,1.000,1.000,1.500,54.526,93.930,1225.451,1044.249,15.317,42.517,97.583,67.860,80.000,134.000,276.050,373.280,223.277,2268.094,0.937,4.588
10.462,57.633,1.120,0.106,1.000,1.000,1.600,54.569,95.826,1225.451,1044.249,15.850,45.283,97.583,67.860,80.000,134.000,276.050,373.280,226.577,2267.963,0.960,4.587
10.880,72.746,1.167,0.139,1.000,1.000,2.000,54.808,110.753,1225.451,1044.249,15.983,48.837,97.583,67.860,80.000,134.800,276.050,487.900,230.263,2268.458,0.970,4.591
10.462,69.095,1.120,0.106,1.000,1.000,1.600,55.663,112.030,1225.451,1044.249,16.830,50.207,97.583,67.860,80.000,174.000,277.500,487.900,232.480,2268.439,0.993,4.597
11.417,78.826,1.130,0.113,1.000,1.000,1.800,70.544,108.183,422.128,159.246,18.383,48.433,53.437,18.300,80.000,174.000,271.250,631.540,138.553,656.693,0.790,1.976
12.455,83.612,1.238,0.277,1.000,1.000,2.000,70.646,108.114,421.676,158.443,18.383,48.963,53.610,18.107,80.000,174.000,271.250,632.620,139.063,658.019,0.787,1.977
13.048,120.712,1.238,0.277,1.000,1.000,2.000,53.900,106.651,353.731,144.954,16.773,49.877,34.583,12.857,80.000,134.000,249.300,333.020,114.090,564.615,0.780,1.899
13.095,124.372,1.250,0.287,1.000,1.000,2.000,53.994,110.777,353.731,144.954,16.593,51.260,34.583,12.857,80.000,134.520,260.050,386.040,115.293,565.653,0.783,1.940
13.750,137.787,1.250,0.287,1.000,1.000,2.000,53.878,110.120,353.731,144.954,16.327,49.807,34.583,12.857,80.000,134.520,257.150,386.040,113.573,565.535,0.767,1.925
15.500,131.028,1.235,0.298,1.000,1.000,2.000,53.630,102.559,353.731,144.954,15.660,45.743,34.583,12.857,80.000,134.520,240.050,340.860,108.843,564.291,0.730,1.905
15.500,152.806,1.235,0.298,1.000,1.000,2.000,54.034,105.849,353.731,144.954,15.840,46.550,34.583,12.857,80.000,134.520,249.400,401.680,109.830,564.979,0.733,1.924
14.632,107.496,1.222,0.284,1.000,1.000,2.000,53.707,105.377,353.731,144.954,15.393,45.817,34.583,12.857,80.000,134.520,254.150,401.680,108.650,564.863,0.723,1.920
15.556,177.247,1.176,0.263,1.000,1.000,1.400,70.524,89.943,447.172,193.431,17.070,40.577,50.520,20.307,80.000,134.520,249.250,401.680,128.473,733.236,0.753,2.412
13.800,173.160,1.263,0.404,1.000,1.000,2.200,70.361,95.833,472.947,200.332,17.470,43.413,59.597,23.390,80.000,134.520,254.150,535.440,143.870,764.600,0.800,2.448
13.800,170.860,1.263,0.404,1.000,1.000,2.200,54.411,98.107,355.739,144.033,15.250,43.390,34.710,12.697,80.000,134.000,233.100,507.560,106.047,572.361,0.713,2.037
13.850,126.427,1.211,0.271,1.000,1.000,2.000,53.983,100.060,377.146,191.173,14.803,44.227,40.670,18.143,80.000,134.000,254.150,507.560,117.843,629.361,0.750,2.236
13.850,129.728,1.211,0.271,1.000,1.000,2.000,53.991,98.918,377.146,191.173,14.537,42.817,40.670,18.143,80.000,134.000,254.000,507.560,116.167,629.290,0.737,2.232
13.048,162.045,1.238,0.277,1.000,1.000,2.000,53.657,95.377,377.146,191.173,14.583,41.570,40.670,18.143,80.000,134.000,211.100,436.440,114.967,628.522,0.740,2.203
11.333,141.806,1.217,0.257,1.000,1.000,2.000,54.390,97.711,377.146,191.173,15.067,43.627,40.670,18.143,80.000,134.000,248.300,436.440,117.507,628.990,0.770,2.234
9.172,116.625,1.214,0.240,1.000,1.000,2.000,71.190,102.018,639.321,269.889,17.893,45.657,79.010,36.313,94.000,223.480,334.250,573.560,178.873,964.474,0.927,2.860
9.172,119.660,1.214,0.240,1.000,1.000,2.000,71.106,97.420,639.321,269.889,17.627,43.207,79.010,36.313,94.000,223.480,286.600,573.560,176.157,964.217,0.910,2.848
9.172,96.488,1.214,0.240,1.000,1.000,2.000,71.328,95.717,639.321,269.889,17.673,41.277,79.010,36.313,94.900,223.480,286.600,573.560,174.273,964.279,0.903,2.851
8.188,78.965,1.226,0.239,1.000,1.000,2.000,54.177,98.099,578.621,238.065,16.217,46.453,63.073,28.863,80.700,183.320,317.500,557.160,154.607,842.700,0.900,2.441
9.571,87.673,1.185,0.151,1.000,1.000,2.000,53.537,87.934,557.807,232.361,14.883,39.920,53.997,25.780,80.000,134.980,248.300,383.440,134.580,814.163,0.807,2.373
9.207,85.957,1.179,0.147,1.000,1.000,2.000,53.736,92.904,557.807,232.361,14.883,40.153,53.997,25.780,80.700,134.980,248.300,383.440,134.813,814.877,0.817,2.409
8.900,84.423,1.138,0.119,1.000,1.000,2.000,54.091,89.068,583.131,230.786,14.530,36.230,53.817,25.617,80.700,134.000,232.500,367.320,130.193,840.716,0.783,2.431
9.207,66.716,1.179,0.147,1.000,1.000,2.000,53.654,90.645,617.449,283.318,14.083,36.990,69.500,35.207,94.000,183.320,249.850,391.080,155.780,914.074,0.837,2.621
9.571,68.959,1.143,0.122,1.000,1.000,2.000,53.857,87.964,617.449,283.318,13.817,34.993,69.500,35.207,94.900,183.320,242.300,391.080,153.517,914.057,0.817,2.621
9.571,68.388,1.143,0.122,1.000,1.000,2.000,57.501,88.735,692.128,315.026,14.423,34.337,94.770,45.913,120.700,1450.040,285.350,994.240,189.443,1018.964,0.890,2.852
12.000,107.565,1.091,0.083,1.000,1.000,1.000,33.355,81.945,462.340,251.590,10.350,28.977,56.430,27.743,80.000,139.460,218.300,383.480,123.500,710.820,0.677,2.204
12.000,85.130,1.091,0.083,1.000,1.000,1.000,104.730,84.432,462.340,251.590,15.860,29.380,56.430,27.743,80.700,427.360,224.400,407.260,129.413,720.400,0.680,2.221
11.250,87.104,1.304,1.081,1.000,1.000,1.800,121.478,98.912,785.128,312.971,21.557,34.977,137.563,50.323,134.500,3843.280,329.600,1058.140,244.420,1089.534,0.923,2.821
10.958,105.790,1.609,1.890,1.000,1.000,3.600,121.761,111.890,1255.396,6413.357,20.803,33.997,324.710,562.820,3345.850,5674.640,937.200,2640.820,942.330,6982.386,1.897,9.640
11.478,115.119,1.636,1.959,1.000,1.000,3.800,121.947,111.515,1255.396,6413.357,20.617,32.770,324.710,562.820,3345.850,5674.640,937.200,2640.820,940.917,6982.562,1.873,9.641
12.045,109.589,1.667,2.032,1.000,1.000,4.000,121.818,103.677,1255.396,6413.357,20.083,30.620,324.710,562.820,3345.850,5674.640,937.200,2640.820,938.233,6982.753,1.840,9.633
12.667,129.460,1.700,2.110,1.000,1.000,4.100,122.153,107.979,1230.436,6412.709,20.483,32.490,309.233,555.373,2985.600,5674.640,776.150,2640.820,917.580,6974.337,1.800,9.590
12.091,137.901,1.619,2.045,1.000,1.000,4.000,122.368,106.985,1216.672,6411.381,20.663,31.153,293.550,545.783,2940.450,5674.640,707.200,2244.000,891.150,6968.013,1.737,9.549
14.158,169.291,1.722,2.312,1.000,1.000,4.300,122.154,110.167,1216.672,6411.381,20.217,31.783,293.550,545.783,2940.450,5674.640,707.200,2244.000,891.333,6968.030,1.717,9.545
17.000,164.000,1.867,2.649,1.000,1.000,4.600,120.195,105.028,1180.059,6410.736,18.593,28.050,268.280,535.077,2784.150,5674.640,652.150,1981.360,850.000,6957.609,1.587,9.483
18.133,242.382,1.867,2.649,1.000,1.000,4.600,120.267,104.329,1180.059,6410.736,18.773,27.357,268.280,535.077,2784.150,5674.640,652.150,1981.360,849.487,6957.658,1.587,9.483
21.000,484.462,1.929,2.781,1.000,1.000,4.700,84.324,103.491,1208.873,6411.362,15.497,26.770,284.377,542.350,2940.450,5706.140,657.450,2540.940,868.993,6970.424,1.630,9.559
21.462,479.941,1.750,1.688,1.000,1.000,3.800,56.963,88.447,1055.584,6410.376,9.400,19.773,214.247,523.023,135.200,5642.640,335.250,1979.420,766.443,6935.709,1.387,9.423
26.273,480.380,1.100,0.090,1.000,1.000,1.100,56.425,62.335,336.628,137.604,8.733,13.963,27.100,10.527,40.000,134.000,109.250,264.440,60.323,539.338,0.323,1.637
22.077,449.456,1.083,0.076,1.000,1.000,1.000,56.677,70.720,336.628,137.604,9.320,18.110,27.100,10.527,40.000,134.000,114.300,328.120,65.057,540.581,0.367,1.681
26.273,465.653,1.100,0.090,1.000,1.000,1.100,56.192,70.205,336.628,137.604,8.740,16.863,27.100,10.527,40.000,134.000,114.000,328.840,63.230,540.375,0.340,1.661
26.273,488.380,1.100,0.090,1.000,1.000,1.100,55.203,63.626,336.628,137.604,8.607,15.897,27.100,10.527,40.000,134.000,111.150,286.840,62.130,538.900,0.333,1.597
22.077,483.917,1.083,0.076,1.000,1.000,1.000,55.284,70.474,336.628,137.604,9.007,18.590,27.100,10.527,40.000,134.000,121.100,328.840,65.223,539.747,0.360,1.614
16.647,400.581,1.062,0.059,1.000,1.000,1.000,56.237,71.325,336.628,137.604,9.853,20.600,27.100,10.527,40.000,134.000,182.350,328.840,68.080,540.074,0.400,1.667
16.647,247.170,1.062,0.059,1.000,1.000,1.000,55.854,73.194,336.628,137.604,9.807,22.043,27.100,10.527,40.000,134.000,208.050,328.840,69.477,540.203,0.410,1.666
15.500,141.139,1.167,0.250,1.000,1.000,1.300,57.243,104.828,372.961,310.793,11.140,29.360,39.250,32.370,40.000,134.800,215.500,413.380,112.120,743.265,0.593,2.624
9.500,125.893,1.214,0.383,1.000,1.000,1.600,84.048,108.564,679.667,331.037,24.053,35.860,140.383,53.620,174.000,3797.080,530.300,827.460,253.917,1038.622,0.993,3.251
8.156,85.507,1.258,0.385,1.000,1.000,2.000,96.246,126.433,720.709,464.912,28.273,46.487,161.150,74.930,848.300,3797.080,580.800,850.220,310.840,1195.022,1.217,3.812
